stepsToSolution,nodesExpanded,time
40,1103,0.010471105575561523
88,10195,0.3865048885345459
245,62531,3.0937447547912598
231,71715,6.39026403427124
595,165494,13.39605188369751
85,18085,0.909839391708374
497,108523,5.758800029754639
244,72778,6.215878009796143
137,28735,1.6468851566314697
276,50505,1.9828760623931885
576,115495,6.118577003479004
264,74702,4.869757175445557
240,43658,2.1560397148132324
676,259693,19.640336275100708
68,5659,0.13033342361450195
634,208557,20.96100091934204
108,19559,0.6492116451263428
572,190871,14.332414388656616
467,183459,17.797098636627197
535,143848,9.072707176208496
225,65423,4.872574806213379
634,255827,25.56420922279358
536,246098,22.717092037200928
530,218284,23.131246328353882
504,174371,20.121084690093994
429,199863,26.338033199310303
276,64354,3.520026683807373
311,111787,14.785213232040405
775,260820,25.34752869606018
745,242304,23.94564414024353
178,32406,1.852280616760254
229,65355,7.9055891036987305
328,204808,28.18696117401123
502,156081,15.231144666671753
367,99744,9.990282773971558
556,230955,27.025341033935547
764,119890,9.005630016326904
373,143656,17.287210941314697
316,92569,9.925249338150024
759,246841,28.54062509536743
370,110851,9.850047588348389
440,256255,34.93155288696289
459,216370,29.69291925430298
320,174146,27.6133553981781
582,193042,22.680482864379883
168,23892,1.4029912948608398
383,157412,18.24823546409607
55,2588,0.08941054344177246
556,204230,26.43301773071289
540,191010,18.250218391418457
538,172826,18.607701539993286
926,257556,25.159544706344604
151,40426,2.9336349964141846
278,113228,19.13612651824951
73,9007,0.4455568790435791
270,40401,3.1953227519989014
400,141055,17.88004231452942
254,77193,9.938006162643433
276,123047,18.770609378814697
767,239036,22.025398015975952
277,63961,7.6623311042785645
355,104817,10.608384609222412
383,102532,10.163146257400513
296,97768,12.53237271308899
485,182320,23.778274536132812
374,134212,14.879786729812622
235,94840,12.762088298797607
349,105552,11.184600591659546
274,49699,4.372205495834351
591,225478,31.845733642578125
100,15539,1.2535903453826904
72,6680,0.3010122776031494
729,229551,22.863952159881592
495,220299,30.972698211669922
385,53570,3.0771615505218506
66,4264,0.07941222190856934
190,61516,6.452265739440918
621,123857,9.475264310836792
695,247376,30.199484825134277
247,73409,6.499449729919434
363,171278,25.6311354637146
284,229417,32.27129650115967
257,57334,6.556670665740967
108,14198,0.540184497833252
240,71237,6.770268201828003
341,138126,18.917417526245117
411,163439,18.731459856033325
233,30287,1.8451590538024902
362,145313,21.11213731765747
828,248919,22.997936487197876
599,247315,30.73215389251709
309,80983,5.40849494934082
363,108294,9.328073501586914
450,113827,11.465174674987793
369,173351,27.84459900856018
277,96222,7.272076606750488
258,38353,2.9549179077148438
551,151329,14.819672584533691
261,157743,25.18906807899475
557,140893,12.142757177352905
147,38148,2.5469305515289307
453,174636,17.474002838134766
239,64206,7.139667272567749
396,157085,16.86958646774292
152,32057,1.40800142288208
239,25345,1.1018612384796143
884,233946,19.948347568511963
165,34852,2.567934513092041
494,164206,16.58594059944153
260,70161,6.2042436599731445
491,257913,27.580052375793457
139,18885,0.5640671253204346
305,113327,16.558662176132202
139,17476,1.2322030067443848
677,209060,19.013795375823975
573,200982,24.065871477127075
438,206879,27.847163438796997
557,146570,14.491029500961304
147,47259,5.655674695968628
165,39627,2.26850962638855
337,125504,15.180394411087036
982,263842,21.823437452316284
597,132454,9.211344003677368
322,44732,2.2362823486328125
129,32842,3.0774786472320557
530,231254,22.417616605758667
732,221850,18.969937324523926
66,3756,0.06961369514465332
735,246033,23.52601957321167
559,162120,13.000609636306763
654,250518,26.347792387008667
507,213724,28.44769549369812
537,145972,13.162419557571411
474,156252,13.2344229221344
810,253537,23.91374373435974
431,107692,7.203316926956177
652,167324,15.811619520187378
697,239938,20.684641361236572
386,237554,31.595062494277954
445,213571,25.338003635406494
836,233876,23.05550241470337
678,225176,26.143624782562256
70,9206,0.30907487869262695
650,241758,28.91649580001831
224,66800,5.159128189086914
179,52546,5.09207010269165
517,222764,22.618884801864624
589,232090,26.360755681991577
602,226489,21.949540376663208
414,182788,21.60761022567749
535,96876,5.364940643310547
307,120742,12.931393146514893
560,235701,26.199678897857666
177,83071,7.969020128250122
671,258520,29.686983346939087
363,124063,15.17446756362915
399,85560,6.850650310516357
280,59244,4.716175317764282
339,124795,14.599519729614258
625,225573,19.103936433792114
702,254407,24.259015798568726
623,246200,23.885123014450073
214,97544,11.302536010742188
515,175213,19.983707904815674
6,52,0.0004127025604248047
530,111312,7.68798041343689
61,16878,0.5944173336029053
535,126288,8.899142980575562
243,57542,3.2154335975646973
434,169401,22.812719583511353
492,168536,19.56295347213745
269,59382,4.959213018417358
102,16135,0.43039464950561523
260,43319,1.6657919883728027
342,141176,18.487662076950073
337,130137,11.2892165184021
417,100217,8.79102897644043
603,262644,25.22347331047058
510,183688,18.717373847961426
722,255370,27.013492584228516
841,246522,22.284788370132446
401,120692,9.040562868118286
156,42375,2.8589508533477783
685,149139,11.292211294174194
660,211245,18.393543481826782
704,258826,28.696205139160156
345,142901,18.620123863220215
241,46924,3.512722969055176
551,194809,24.66994833946228
252,27790,0.8916280269622803
531,96730,6.2142651081085205
361,149575,13.230344295501709
579,220675,20.005627632141113
230,49358,3.2243480682373047
160,15165,0.49600934982299805
172,21705,0.9235682487487793
544,184878,16.31020760536194
757,240303,25.99531602859497
710,170098,13.39003872871399
461,72390,4.1363584995269775
566,145843,12.962165355682373
140,52032,4.177824258804321
412,161272,22.12840175628662
168,31090,2.1140542030334473
477,100742,6.224346876144409
336,138169,17.78895926475525
523,157060,15.116679668426514
521,214243,28.026241540908813
81,9631,0.3063316345214844
651,226101,18.495928525924683
505,218985,24.904768228530884
441,168865,17.84939980506897
568,229932,22.729047298431396
270,125397,13.437212467193604
478,164887,22.90685534477234
808,257914,23.36661410331726
433,233746,29.423001289367676
423,160940,26.61056876182556
274,97434,12.169180393218994
704,196991,18.561766624450684
462,193871,22.436721801757812
229,44063,2.7910685539245605
335,238954,36.24877858161926
360,155166,16.652639150619507
692,239276,29.72573208808899
337,72131,3.871750593185425
383,215280,33.18213391304016
448,164158,18.877928972244263
209,31981,1.185035228729248
217,84999,6.89203405380249
168,35883,2.0148963928222656
529,93374,5.818829298019409
178,46022,4.826424837112427
285,100962,13.598405361175537
335,81089,5.463111162185669
293,145633,22.09125590324402
336,173779,19.714497566223145
335,135768,20.55231261253357
593,246090,29.23140859603882
580,182681,21.780624866485596
708,126219,9.587913990020752
330,61252,2.9697318077087402
300,116891,19.53168797492981
193,37281,3.1531124114990234
422,123653,13.779994487762451
387,155364,22.00728487968445
551,252962,24.539386749267578
511,150685,11.21066665649414
357,117086,11.183883666992188
62,3648,0.09873199462890625
598,136234,11.717321872711182
585,256023,34.351154088974
328,112972,16.774787664413452
475,132758,14.138294219970703
575,231402,30.53179144859314
140,31070,2.1984753608703613
467,136872,18.609708070755005
126,20976,1.4509751796722412
435,153503,19.599422931671143
315,100902,7.21767520904541
304,134054,19.654097318649292
262,68693,6.862401485443115
647,205999,21.499690532684326
887,249270,22.54988956451416
472,165009,22.351868391036987
449,196849,20.850162029266357
440,121296,9.448376893997192
187,83203,13.880526304244995
324,98771,10.725755453109741
548,197863,29.681392431259155
1067,210194,20.103364944458008
159,51484,4.837006568908691
396,32490,1.18363356590271
447,199794,25.24674654006958
414,105152,8.86356782913208
564,140222,11.146068811416626
302,69868,6.232551336288452
171,25797,1.2860233783721924
269,225244,29.967300415039062
611,248948,27.27416682243347
172,67057,6.455766677856445
499,146011,11.132290840148926
442,132639,14.041430711746216
484,163786,18.237240314483643
305,116681,12.1973295211792
787,259653,24.34390139579773
514,230411,26.31509041786194
786,234233,19.464625120162964
354,124412,11.918166160583496
249,96183,8.593399047851562
493,211385,26.73326539993286
177,35052,2.032442808151245
305,139593,19.174785137176514
76,17804,1.138117790222168
139,25934,1.897197961807251
331,111667,13.018121242523193
573,255733,26.90212392807007
782,235241,23.868660926818848
193,54199,5.434300899505615
226,69416,8.933589935302734
435,144670,19.41648578643799
219,63384,6.1874566078186035
577,194833,16.700196504592896
544,154312,14.792317628860474
94,19052,1.3921172618865967
64,1774,0.01961350440979004
396,229029,26.277801275253296
162,9952,0.13486766815185547
619,169740,16.239927768707275
372,153922,16.49439001083374
235,60285,5.556893587112427
295,96340,8.491101741790771
445,166284,19.40324568748474
143,28181,1.7227346897125244
767,194002,17.15324640274048
609,236644,29.200846195220947
237,38183,2.165727138519287
297,113617,15.233104467391968
410,239341,31.367103338241577
695,250914,25.16828441619873
700,246068,25.81022834777832
322,81834,8.627420902252197
227,30269,1.1341936588287354
652,258288,32.26703667640686
232,41736,2.632631540298462
128,20634,1.3217275142669678
694,191211,16.14469623565674
583,203082,23.34963870048523
155,19472,0.7723126411437988
555,251406,30.124621391296387
272,84586,4.88445258140564
634,143297,11.040197134017944
699,252662,25.779197454452515
487,180476,23.845975160598755
819,239113,24.634244918823242
315,65051,3.532714605331421
526,209980,24.55021095275879
902,218244,18.978224992752075
722,204599,22.050341367721558
186,26432,1.5185937881469727
415,193597,27.83286142349243
356,177785,26.190962553024292
260,72249,5.428735256195068
324,84952,6.908247232437134
662,190169,17.151752710342407
351,66382,4.2796571254730225
240,128618,17.866846323013306
538,173298,18.041131496429443
314,151427,21.761496543884277
493,131155,11.819541692733765
391,111257,9.90080738067627
679,239012,23.42142677307129
655,242474,22.591742038726807
366,117198,9.418229579925537
203,61226,5.7878258228302
403,134876,12.690200567245483
210,37798,1.741220235824585
177,55455,4.153518199920654
558,195149,23.07735586166382
717,171451,13.216175317764282
658,124390,7.838464736938477
706,180744,14.991654634475708
248,104586,11.552852630615234
696,238124,20.274294137954712
257,67970,6.1322855949401855
663,255283,24.820256233215332
648,221623,19.553425312042236
348,76192,3.6412928104400635
379,148692,17.914757013320923
385,113559,7.030517101287842
344,83966,6.242281198501587
1007,225573,17.783976554870605
188,17326,0.4030039310455322
235,50159,3.1635589599609375
519,235052,27.442668199539185
875,260026,18.273142099380493
107,11030,0.41391730308532715
441,124253,9.469610691070557
323,67832,4.816269159317017
138,29041,1.774055004119873
139,19702,0.791729211807251
679,241572,25.404316663742065
806,252261,19.734617233276367
785,200860,15.50513482093811
148,48457,4.042966842651367
251,77930,7.668032646179199
649,247490,24.030495643615723
111,15599,0.6273458003997803
414,123962,11.469917058944702
574,156905,12.124473810195923
108,17186,0.6419093608856201
51,4893,0.06526923179626465
384,108441,9.727562427520752
757,216254,16.745758771896362
379,93740,7.142935752868652
261,84131,7.2489848136901855
467,225953,25.485769510269165
70,3523,0.0700387954711914
334,115837,10.794681787490845
233,148201,24.07070565223694
286,106924,10.386441469192505
523,192995,28.078442335128784
338,137264,25.59564781188965
1092,264243,27.632368803024292
413,87572,4.9203667640686035
523,149470,17.216346740722656
116,6690,0.1656050682067871
435,156450,18.2428138256073
548,113885,7.606772184371948
81,10899,0.5427286624908447
295,106272,10.273739337921143
570,189950,25.6612548828125
243,69405,7.32520055770874
412,162584,21.18798327445984
154,20205,1.1424922943115234
112,21494,1.230417013168335
655,217409,24.567145109176636
174,42003,3.0788631439208984
465,184130,24.161994457244873
49,5555,0.16343212127685547
706,218954,21.493348121643066
448,195690,24.197527170181274
671,257970,26.668975591659546
359,91730,9.497739315032959
558,105721,9.333647727966309
139,15419,0.5556080341339111
793,205594,19.421117782592773
429,204408,25.929644346237183
886,263516,24.469419479370117
420,189276,21.53234601020813
431,160065,15.316475868225098
140,13328,0.6957826614379883
217,81022,7.266310691833496
217,58436,5.174200534820557
426,124509,8.499946355819702
230,66284,7.655213832855225
434,236675,27.653032541275024
428,164780,17.662609100341797
128,21511,1.4839556217193604
409,146711,20.19864845275879
377,93341,8.53377652168274
718,247267,20.027101039886475
333,95991,6.467515230178833
79,6397,0.21707487106323242
803,218174,15.615160942077637
463,134072,10.50577998161316
245,101232,7.095895528793335
70,7174,0.22734642028808594
323,108877,9.997283458709717
93,24554,2.0936427116394043
283,123279,20.170296669006348
188,15378,0.38288354873657227
41,2132,0.06727075576782227
284,69953,4.294024229049683
638,261625,29.380682468414307
211,57794,4.469916105270386
113,52113,3.2289209365844727
562,243423,30.843409061431885
927,207682,17.996516704559326
322,116997,13.140025615692139
840,180406,15.37229585647583
298,84041,9.285393953323364
126,19336,1.1282298564910889
374,82264,5.708234071731567
515,256765,30.540868282318115
572,261669,31.993417739868164
104,9491,0.21253275871276855
617,196652,17.003043174743652
330,55041,4.206357955932617
264,74433,5.8798463344573975
426,72417,3.489225149154663
626,205747,17.674268007278442
769,233976,21.00860619544983
452,146073,16.480434894561768
208,44815,3.629107713699341
206,23207,1.3524553775787354
439,59353,3.257467269897461
611,217570,18.864874601364136
483,203372,23.484785318374634
391,188468,26.599819898605347
241,34926,2.0417840480804443
182,29304,1.7923147678375244
482,259750,31.541200876235962
83,4355,0.05031991004943848
333,185809,26.890295028686523
675,198763,22.19939661026001
491,151658,14.945190668106079
332,116748,15.219058513641357
109,15402,1.0485727787017822
264,71555,5.826267242431641
311,109262,14.026245594024658
448,222596,29.875600814819336
180,33567,2.5891566276550293
634,185787,16.3274347782135
449,240319,30.217732667922974
821,243961,23.26667094230652
372,170254,18.0503408908844
359,108980,8.303738594055176
37,2039,0.04387021064758301
613,220277,20.04894232749939
386,145838,15.8099844455719
360,119797,13.076308727264404
1089,223400,19.399423122406006
680,224183,21.757439613342285
450,154948,14.739393472671509
391,107142,8.011911869049072
112,11440,0.40018534660339355
689,203644,18.08749508857727
281,48042,2.739353656768799
213,45147,4.558865070343018
686,197933,25.758398056030273
382,130404,17.717633485794067
252,98141,8.50426173210144
715,145682,13.398513317108154
316,132769,14.375853300094604
661,235631,25.172609090805054
526,247173,29.593178272247314
402,204564,26.455835580825806
641,220755,23.679160833358765
303,116932,14.382575750350952
390,215356,29.405099153518677
278,168471,19.644524812698364
444,188540,24.04874897003174
233,67421,4.8414201736450195
252,93308,8.322757005691528
337,114163,13.155956029891968
694,195855,20.149385929107666
294,165642,25.373584985733032
600,228001,25.839152812957764
422,145993,17.063995599746704
436,149375,14.511650800704956
492,217402,24.823107957839966
577,208253,27.592830181121826
177,65750,5.063371181488037
564,173588,14.989893674850464
683,235572,22.60121202468872
482,206215,25.577539443969727
36,3196,0.06931304931640625
108,15150,0.9013936519622803
449,190506,23.74402165412903
537,85545,5.458527326583862
681,167462,13.873291730880737
790,244086,22.41444969177246
151,38690,2.8346598148345947
269,75385,11.1162428855896
523,99245,7.335484027862549
197,184175,25.71906805038452
367,60209,3.734596014022827
205,53446,3.9056649208068848
707,231071,24.783297300338745
539,238984,28.80669927597046
339,108371,13.301563739776611
309,82681,6.794855833053589
699,214841,19.82862424850464
438,163234,18.491021871566772
478,136861,12.401618719100952
466,203570,26.364506721496582
474,133072,11.247161865234375
194,53967,2.6721136569976807
356,97672,11.849278926849365
340,138791,18.089112758636475
282,43969,2.8916244506835938
261,74883,8.601472854614258
203,34962,2.4613332748413086
293,56994,7.223996162414551
446,180544,21.477845191955566
551,217242,24.43523645401001
438,163989,16.470006704330444
632,216812,27.316370964050293
547,202667,20.401898622512817
338,153408,23.89269471168518
687,244244,29.58329939842224
326,122114,14.062662601470947
209,142096,20.536855936050415
562,124336,11.395045757293701
118,15272,0.6857554912567139
310,79792,6.271533489227295
274,73360,4.583247661590576
531,221490,27.273396730422974
389,149562,12.324649810791016
586,207955,24.103907108306885
848,259600,22.73799967765808
601,196073,17.44754147529602
9,36,0.00026488304138183594
700,228212,24.270363092422485
210,65834,6.501996278762817
334,111064,13.299032926559448
308,48967,2.677034378051758
702,259616,25.69384741783142
412,151791,18.963353395462036
559,213596,22.799006462097168
249,54686,4.41714334487915
545,166259,19.505730628967285
403,125715,13.761770248413086
201,28700,0.9603872299194336
231,60193,6.239230632781982
569,164234,16.85628890991211
62,3098,0.11217665672302246
264,154446,23.5061616897583
329,191509,24.304620504379272
423,121641,12.302506923675537
305,99937,8.987185001373291
716,211258,21.074116230010986
684,238455,24.43002986907959
556,215357,28.21445631980896
505,176188,20.852126836776733
359,124798,10.095747232437134
147,31743,1.9657886028289795
441,90006,7.178643703460693
438,92911,6.24632716178894
341,58980,4.278881788253784
323,51671,2.55523943901062
482,177907,19.03742814064026
505,230753,26.82753038406372
447,180524,19.249746561050415
447,108754,7.961785554885864
614,128971,10.742516994476318
735,260484,29.49145746231079
280,123831,14.271140575408936
411,184084,20.525072813034058
178,33206,2.207239866256714
33,1068,0.015889644622802734
469,146142,12.491978645324707
685,167954,15.029827117919922
250,125997,16.163358211517334
178,35109,2.1500613689422607
619,163078,14.210755586624146
497,100947,9.183188438415527
114,32174,2.0062925815582275
652,192828,18.450186252593994
650,230489,27.521562576293945
321,142185,19.166678190231323
803,189855,16.27255654335022
699,253606,27.502698183059692
531,189753,20.97881007194519
739,222751,20.03032612800598
338,92044,7.771263360977173
201,63462,4.489031076431274
476,162221,20.541438579559326
518,239866,31.280838012695312
549,156231,14.82914113998413
640,150082,13.443238735198975
675,178216,19.904113054275513
47,2802,0.08500003814697266
310,62996,3.3065133094787598
498,149949,14.567961692810059
322,125327,11.611387014389038
441,172691,21.645199060440063
149,18478,0.5972650051116943
158,37746,3.366229295730591
535,205186,22.39208221435547
764,206896,18.47644329071045
183,47506,2.7240283489227295
397,128771,11.66946816444397
142,43900,4.072829484939575
369,35080,1.1774883270263672
281,118722,13.37048602104187
203,80370,9.129993915557861
309,130666,14.519532442092896
364,220314,30.144315719604492
645,123758,9.235588312149048
460,217666,27.552807807922363
186,42775,3.2499990463256836
567,237853,21.62565016746521
844,240025,20.370371103286743
255,91941,10.728513717651367
205,63748,7.007104396820068
463,130674,10.802175998687744
666,96868,5.693522930145264
347,119744,9.487210035324097
625,148274,12.245322227478027
430,174778,18.17567253112793
619,215841,21.45858073234558
78,5973,0.32198119163513184
401,165829,21.440459489822388
651,215799,21.7153480052948
397,132282,13.69286322593689
278,138688,18.673745155334473
488,109393,7.691155195236206
333,117018,13.257004261016846
563,208143,21.815644025802612
350,159602,20.353266954421997
212,73727,6.818816661834717
576,244636,30.25162982940674
579,185806,16.174971103668213
661,200205,18.870481729507446
422,82683,4.966291904449463
233,91945,12.730389833450317
101,17706,0.7279202938079834
566,179515,26.035094738006592
241,82958,9.663630247116089
316,146310,16.426023483276367
726,259899,22.17282199859619
224,83168,9.788806676864624
237,79112,10.170621871948242
307,129690,11.799583435058594
413,210331,28.465462684631348
368,82918,5.53962779045105
398,171403,23.316768407821655
313,84488,9.795777082443237
562,232157,23.848851203918457
549,155384,15.957482099533081
331,157499,20.519094944000244
373,159326,23.403873920440674
153,30299,2.3327131271362305
553,125595,9.185031414031982
179,32139,3.1112661361694336
131,22588,0.8662354946136475
415,157672,17.28800868988037
370,135313,17.861781120300293
630,232505,20.496915102005005
481,184857,27.060584545135498
579,162397,15.914061307907104
399,246493,32.27055501937866
603,251335,26.586612462997437
717,154475,12.61797285079956
410,219755,31.02362084388733
478,123510,11.107012033462524
839,246510,20.544357538223267
357,101247,12.141203165054321
202,44895,4.871551275253296
687,184521,16.427183866500854
89,8022,0.42156004905700684
523,248806,31.404730319976807
300,83204,5.5001349449157715
589,199079,26.87017798423767
76,6307,0.2212679386138916
534,229187,24.708772659301758
534,218958,32.4898796081543
189,13833,0.22556352615356445
449,186770,22.492201328277588
410,156947,23.449860334396362
516,142991,16.575483798980713
276,115264,12.393336772918701
76,5093,0.20169281959533691
322,91552,7.663666009902954
291,118949,14.517793893814087
469,254731,31.92644715309143
239,100184,13.596815347671509
532,179582,16.570192098617554
207,68819,7.120229959487915
467,150057,16.324395656585693
445,113706,8.238270998001099
589,133133,10.401997566223145
360,207179,24.02480697631836
386,150092,21.293726444244385
445,121289,10.834203958511353
726,215727,21.185433626174927
503,229428,24.445812225341797
273,84430,6.4520721435546875
787,206448,21.627421855926514
179,52253,2.9234564304351807
286,167128,23.06167483329773
236,79080,9.72652816772461
305,100619,8.63611912727356
442,215737,30.85094428062439
625,258622,29.149144887924194
420,146944,19.798984050750732
186,24103,0.7569046020507812
309,85120,8.75395393371582
619,232343,24.17002582550049
588,205589,18.42867636680603
479,213506,26.495455265045166
550,126581,11.4796302318573
199,46053,5.655182361602783
116,17977,1.394557237625122
608,187860,20.240111351013184
396,49622,2.5752506256103516
251,93683,13.283273220062256
136,28498,1.77689790725708
588,204008,18.792842864990234
254,61376,5.464856386184692
547,205599,28.237524271011353
468,127043,15.915916919708252
414,85455,4.5194127559661865
354,91391,10.990870952606201
342,187026,26.81352949142456
253,113385,14.040215253829956
627,137993,11.24557089805603
138,28741,1.3004729747772217
687,201657,18.51073718070984
322,206822,23.213419198989868
82,13894,0.4309816360473633
197,33838,1.7626075744628906
579,190099,20.587833166122437
436,141092,12.790688514709473
535,191781,17.028440713882446
101,6337,0.1679244041442871
113,8257,0.22310566902160645
218,58111,5.098555326461792
152,29315,2.3754756450653076
104,10058,0.46828770637512207
450,207860,25.764511108398438
482,143779,12.559682607650757
672,136025,10.976160287857056
729,227257,21.412774562835693
613,156812,13.905510425567627
191,37071,3.146833658218384
847,258648,31.211145877838135
871,263003,21.604079008102417
365,153649,20.641830921173096
759,198690,17.304891109466553
269,157953,21.51988983154297
854,255594,30.409077167510986
495,165065,16.327160120010376
95,11645,0.5457992553710938
402,250161,33.94853138923645
366,111509,11.610432147979736
381,145956,15.88735818862915
894,262856,25.552734375
226,44965,1.766219139099121
671,263062,31.66407322883606
535,212122,28.49700689315796
179,46196,3.4325058460235596
148,48618,4.531818389892578
30,3903,0.11066102981567383
434,148420,17.212850332260132
765,244322,24.67378878593445
353,156862,17.52195453643799
60,3535,0.10723447799682617
450,199021,21.935385704040527
773,260848,24.271881103515625
351,83497,7.999960899353027
230,36547,2.7508816719055176
330,158262,22.587355852127075
143,25519,1.9422342777252197
814,211191,21.699156761169434
478,208364,25.500514030456543
49,2918,0.10832428932189941
341,64942,3.378127098083496
495,202888,25.31012487411499
595,230268,27.019983053207397
400,206342,28.975340604782104
308,108318,10.48139238357544
154,22603,0.7983958721160889
637,244721,24.590278148651123
714,217100,23.250781059265137
680,236001,24.460561275482178
340,127976,18.40087604522705
460,217176,21.72107744216919
118,17978,0.6741645336151123
315,69143,6.783601522445679
279,105992,13.632258415222168
843,169694,14.263201713562012
91,2347,0.02427959442138672
592,218725,24.349029541015625
517,251449,28.49828791618347
283,85825,9.2124662399292
180,50662,4.32688045501709
342,90907,6.349922180175781
155,77000,10.927667617797852
666,240230,28.670757055282593
854,257538,21.31464457511902
110,29136,2.006463050842285
141,26951,1.4188148975372314
335,95495,8.564146280288696
227,60954,6.077726602554321
299,153776,20.44986391067505
594,225747,24.531147956848145
269,114721,12.580608129501343
466,185691,26.14644145965576
813,248876,27.35681915283203
82,8410,0.47980570793151855
176,44525,4.095327138900757
711,219923,21.674872398376465
332,86467,8.955140829086304
439,173753,23.241065502166748
171,20213,0.8118321895599365
472,188915,20.350162029266357
396,127419,10.886786460876465
328,118818,10.596049308776855
429,234311,34.28339886665344
380,68107,5.166236639022827
514,196792,21.966030836105347
401,163689,23.427444458007812
371,214954,25.978813648223877
830,242770,23.638710260391235
409,126043,14.23983359336853
821,207332,18.103832483291626
253,104142,13.340174436569214
576,194623,20.31278944015503
169,26729,1.8191580772399902
655,249722,22.511754989624023
281,18359,0.3731424808502197
194,39683,4.347226619720459
341,47734,1.9064326286315918
736,240410,25.67219829559326
101,10326,0.33272409439086914
349,72664,3.556905508041382
687,173080,15.483766317367554
257,82195,7.062065124511719
401,130653,18.630150079727173
579,180995,15.640003681182861
305,151615,22.255529165267944
589,181714,18.383100509643555
312,134304,19.12674331665039
285,67646,5.248125791549683
329,134531,19.43770694732666
804,210279,18.30818223953247
622,165040,13.801631689071655
435,128980,14.451086282730103
303,96838,12.53748869895935
836,217053,18.905361890792847
239,45973,4.072504281997681
199,35331,2.0113775730133057
657,253172,25.51326036453247
523,225141,24.634954929351807
120,19769,1.083820104598999
104,12663,0.5306699275970459
380,144293,15.956913709640503
436,205902,21.067410230636597
591,240996,29.644708156585693
518,99879,5.902298450469971
744,188209,16.169325590133667
452,99630,6.561660051345825
297,98942,8.622813701629639
225,71102,7.837280988693237
476,127798,10.386454105377197
468,137104,18.5123553276062
325,116368,13.173490524291992
168,37235,2.925884485244751
351,110395,10.337417602539062
222,82113,9.394329071044922
456,197947,24.116212844848633
284,61557,5.760119199752808
598,173836,18.160932540893555
74,6358,0.16621184349060059
274,140966,19.961702585220337
442,207123,22.661055088043213
178,48588,5.85149073600769
561,263871,31.445629596710205
253,65126,3.8397016525268555
694,222558,23.68544888496399
170,39647,3.940098285675049
317,37054,1.4302821159362793
212,61315,6.283917665481567
328,163214,17.315080881118774
280,93170,10.616108417510986
136,37312,2.5861968994140625
688,261445,24.351686477661133
411,221360,30.260632753372192
424,197050,24.581459045410156
606,110166,6.913365364074707
89,11221,0.7180891036987305
430,198776,25.355846881866455
607,164135,16.22647213935852
469,187690,25.980104446411133
372,185519,21.63958239555359
256,72034,7.6784093379974365
190,58111,5.9753196239471436
391,121848,12.779789924621582
162,23414,1.5248956680297852
233,41752,3.2531509399414062
477,177926,20.118197917938232
509,161609,18.386988878250122
143,20418,1.1013085842132568
680,197252,22.109267711639404
541,154098,12.623407125473022
603,234603,20.63987970352173
596,139333,12.738293886184692
595,108898,6.846918106079102
695,195200,18.37835717201233
633,160712,15.982627391815186
667,259938,26.905283212661743
381,226065,31.65532159805298
515,197503,22.773671865463257
553,167393,16.538626432418823
251,81766,7.2795679569244385
449,224172,28.34900951385498
730,245822,21.977569341659546
321,120419,16.48033595085144
227,45936,4.194950342178345
331,127238,17.967241048812866
494,160684,14.637195825576782
599,213889,24.332122564315796
518,146217,19.156869173049927
742,227154,24.35502004623413
129,26191,1.3959424495697021
469,194543,21.46386981010437
135,17723,0.8265204429626465
780,262175,27.63146471977234
538,213110,24.950954914093018
307,99886,12.143823623657227
133,67269,8.028449296951294
391,140474,17.179208755493164
480,239022,30.816006183624268
305,93247,10.701378345489502
448,214408,32.23688101768494
657,195936,18.332318544387817
468,130169,15.858597993850708
275,91154,10.726028680801392
329,151622,24.25648045539856
477,163249,20.972739219665527
323,238276,32.865288972854614
735,216932,19.195220470428467
385,139029,14.317487001419067
91,10920,0.48044276237487793
546,121701,9.894213676452637
415,191682,29.430907011032104
325,107107,11.136225700378418
